2.90411,-2.80822,0.90411,2.89784,-2.79568,0.89784
5.625634892100001,-7.251269784200001,2.6256348921,5.601796665599999,-7.203593331199999,2.6017966656
9.086192762296534,-13.17238552459306,5.086192762296531,9.029517118242302,-13.0590342364846,5.029517118242303
13.21491773831992,-20.42983547663984,8.214917738319919,13.10706164944267,-20.21412329888534,8.107061649442668
17.94773927639243,-28.89547855278485,11.94773927639242,17.7680442313356,-28.5360884626712,11.7680442313356
23.22673055717915,-38.45346111435833,16.22673055717915,22.95286083266234,-37.9057216653247,15.95286083266235
28.99951936405126,-48.99903872810248,20.99951936405126,28.60799656999753,-48.21599313999511,20.60799656999756
35.21875545223237,-60.43751090446476,26.21875545223238,34.68540364040658,-59.37080728081327,25.6854036404066
41.8416289919178,-72.6832579838356,31.84162899191781,41.14194280450254,-71.28388560900527,31.14194280450265
48.82943518788279,-85.6588703757656,37.82943518788279,47.93888192759434,-83.87776385518897,36.93888192759455
56.14718064771675,-99.29436129543342,44.14718064771671,55.041445749871,-97.0828914997424,43.0414457498713
63.76322749540713,-113.5264549908143,50.76322749540719,62.41841165206382,-110.8368233041282,49.41841165206417
71.64897161087247,-128.297943221745,57.64897161087255,70.04174671768834,-125.0834934353775,56.04174671768892
79.77855172310576,-143.5571034462123,64.77855172310591,77.8862818730083,-139.7725637460188,62.88628187300941
88.12858639837731,-159.2571727967541,72.12858639837755,85.92941931686096,-154.8588386337232,69.929419316862
96.6779362486371,-175.3558724972742,79.67793624863687,94.15086983944883,-170.3017396789015,77.15086983944992
105.4074889417553,-191.8149778835108,87.40748894175528,102.5324169766469,-186.0648339533004,84.53241697665074
114.2999648271301,-208.5999296542608,95.29996482713034,111.0577052583059,-202.1154105166213,92.05770525831262
123.3397411998562,-225.679482399713,103.3397411998566,119.7120500891079,-218.4241001782281,99.7120500891174
132.5126934162011,-243.0253868324033,111.512693416202,128.4822670519927,-234.9645341040004,107.4822670520046
141.8060512445202,-260.6121024890422,119.8060512445216,137.3565186499455,-251.7130372999097,115.3565186499609
151.2082689906817,-278.4165379813672,128.2082689906833,146.3241767046486,-268.6483534093216,123.3241767046676
160.7089080771644,-296.4178161543283,136.7089080771664,155.3756988124807,-285.7513976249863,131.375698812502
170.2985308816438,-314.5970617632898,145.2985308816447,164.5025174217716,-303.0050348435786,139.5025174217962
179.9686047554014,-332.9372095108047,153.9686047554025,173.6969402419301,-320.3938804839018,147.6969402419637
189.7114152453999,-351.4228304908101,162.7114152454054,182.952060826769,-337.9041216535954,155.9520608268124
199.5199876375121,-370.0399752750372,171.5199876375224,192.2616782926558,-355.5233565853657,164.2616782927066
209.3880160229464,-388.776032045913,180.3880160229554,201.6202252382113,-373.2404504764838,172.6202252382737
219.3097991665049,-407.6195983330033,189.3097991665101,211.0227030277927,-391.045406055684,181.0227030278665
229.2801825244214,-426.5603650488611,198.2801825244226,220.4646236863921,-408.9292473728628,189.4646236864723
239.2945058221462,-445.5890116442874,207.2945058221551,229.9419577304973,-426.8839154610971,197.9419577305851
